ID	Long ID	Event Name	Start Time	End Time	Latitude	Longitude	Venue Name	Street	City	Region	Postalcode	Country	Price	rawprice	URL	Type	Trimmed Performer	Allmusic Performer	Moods	Allmusic Genre	Allmusic URL
87032179	87032179-harborwalk-sounds-alex-wintz	HarborWalk Sounds: Alex Wintz	2009-07-30 18:00:00 +0000	2009-07-30 20:30:00 +0000	42.3524	-71.0447	Institute of Contemporary Art/Boston	100 Northern Ave.	Boston	MA	02210	United States	0	 free		Music	HarborWalk Sounds				
86910575	86910575-joan-baez	Joan Baez	2009-07-30 19:30:00 +0000		42.64742	-71.30882	Boarding House Park	40 French St.	Lowell	MA	01852	United States	35	 $35 in advance / $40 day of concert	http://lowellsummermusic.org	Music	Joan Baez	Joan Baez	Political Folk|Country|Traditional Folk|Singer/ Songwriter|Folk Revival|Folk-Rock|Contemporary Folk|Autumnal|Gentle|Reflective|Delicate|Literate|Intimate|Poignant|Laid-Back/ Mellow|Plaintive|Sophisticated|Elegant|Calm/Peaceful|Sweet|Bittersweet|Earnest|Organic|Wistful|Elaborate|Complex|Spiritual|Boisterous|Guitar|Vocals	Folk	http://www.allmusic.com/cg/amg.dll?p=amg&sql=11:0ifqxql5ldte
86264730	86264730-gin-blossoms	Gin Blossoms	2009-07-30 20:00:00 +0000		42.09501	-71.2624	Showcase Live	23 Patriot Place	Foxboro	MA	02035	United States	20	 $20.00	http://showcaselive.com/	Alternative	Gin Blossoms	Gin Blossoms	Pop/Rock|Adult Alternative Pop/ Rock|Alternative Pop/ Rock|Pop Underground|Earnest|Bittersweet|Wistful|Intimate|Autumnal|Rousing|Laid-Back/ Mellow|Reflective|Amiable/ Good-Natured|Melancholy|Poignant	Pop/Rock	http://www.allmusic.com/cg/amg.dll?p=amg&sql=11:3cfwxqy5ld0e
86769557	86769557-queensryche	Queensryche	2009-07-30 20:00:00 +0000		42.34739	-71.09572	House Of Blues	15 Lansdowne St.	Boston	MA	02215	United States	-1		http://www.hob.com/venues/clubvenues/boston/	Rock	Queensryche	Queensr�che	Prog-Rock/ Art Rock|Heavy Metal|Progressive Metal|Hard Rock|Album Rock|Arena Rock|Nocturnal|Cerebral|Theatrical|Energetic|Rousing|Confident|Earnest|Literate|Ominous|Gloomy|Nihilistic|Visceral|Confrontational|Provocative|Bleak|Aggressive	Pop/Rock	http://www.allmusic.com/cg/amg.dll?p=amg&sql=11:kifpxqr5ldje
87084779	87084779-poncho-sanchez	Poncho Sanchez	2009-07-30 22:00:00 +0000		42.36165	-71.11788	Scullers Jazz Club	400 Soldiers Field Rd.	Boston	MA	02134	United States	28	 $28	http://www.scullersjazz.com/	Jazz	Poncho Sanchez	Poncho Sanchez	Latin Jazz|Afro-Cuban Jazz|Cuban Jazz|Changui|Passionate|Amiable/ Good-Natured|Fiery|Exuberant|Organic|Complex|Carefree|Sensual|Playful|Freewheeling|Earnest|Percussion|Conga|Leader	Jazz	http://www.allmusic.com/cg/amg.dll?p=amg&sql=11:hpfoxqlgldde
86871618	86871618-govt-mule	Gov't Mule	2009-07-31 18:00:00 +0000		42.34819	-71.03693	Bank of America Pavilion	290 Northern Ave.	Boston	MA	02206	United States	-1		http://www.livenation.com/venue/getVenue/venueId/496	Music	Gov't Mule	Gov't Mule	Blues-Rock|Hard Rock|Southern Rock|Rock & Roll|Reckless|Aggressive|Rowdy|Confident|Visceral|Raucous|Energetic|Rollicking|Freewheeling|Rousing	Pop/Rock	http://www.allmusic.com/cg/amg.dll?p=amg&sql=11:jvfoxqugldhe
86913771	86913771-appetite-for-destruction-concert-cruise	Appetite For Destruction - Concert Cruise	2009-07-31 19:15:00 +0000	2009-07-31 23:00:00 +0000	42.35597	-71.04968	Mass Bay Lines	60 Rowes Wharf	Boston	MA	02110	United States	27	 $27	http://www.massbaylines.com	Music	Appetite For Destruction - Concert Cruise				
86184304	86184304-keith-urban-escape-together-world-tour-featuring-taylor-swift	Keith Urban - Escape Together World Tour featuring Taylor Swift	2009-07-31 19:30:00 +0000		42.36527	-71.06179	TD Banknorth Garden	100 Legends Way	Boston	MA	02114	United States	20	 $20.00, $52.50 and $87.50	http://www.tdbanknorthgarden.com/	Pop	Keith Urban - Escape Together World Tour 				
86910621	86910621-blues-traveler	Blues Traveler	2009-07-31 19:30:00 +0000		42.64742	-71.30882	Boarding House Park	40 French St.	Lowell	MA	01852	United States	26	 $26 in advance / $30 day of concert	http://lowellsummermusic.org	Music	Blues Traveler	Blues Traveler	Blues-Rock|American Trad Rock|Jam Bands|Pop/Rock|Adult Alternative Pop/ Rock|Amiable/ Good-Natured|Laid-Back/ Mellow|Rollicking|Earnest|Carefree|Organic|Freewheeling|Bittersweet|Poignant|Reflective|Passionate|Playful|Confident|Happy|Cheerful|Literate|Summery|Party/ Celebratory|Fun	Pop/Rock	http://www.allmusic.com/cg/amg.dll?p=amg&sql=11:gifwxqw5ldde
86910294	86910294-abba-the-music	ABBA The Music	2009-07-31 20:00:00 +0000		42.24027	-70.81356	South Shore Music Circus	130 Sohier St.	Cohasset	MA	02025	United States	-2	 Club Members: $29.25 -$45.25	http://themusiccircus.org	Pop	ABBA The Music				
86982029	86982029-destroyer	Destroyer	2009-07-31 21:00:00 +0000		42.35163	-71.11925	Paradise Rock Club	967 Commonwealth Ave.	Boston	MA	02215	United States	-1		http://www.thedise.com/	Music	Destroyer	Destroyer	Indie Pop|Indie Rock|Chamber Pop|Theatrical|Intense|Cathartic|Whimsical|Rousing|Brash|Volatile|Searching|Playful|Intimate|Dramatic|Difficult|Urgent|Ambitious|Witty|Melancholy|Quirky|Cerebral|Unsettling|Literate|Enigmatic	Pop/Rock	http://www.allmusic.com/cg/amg.dll?p=amg&sql=11:dnfrxqtgld6e
86523986	86523986-the-ten-foot-polecats-at-kcs-pub-weymouth	The Ten Foot Polecats at KC's Pub - Weymouth	2009-07-31 21:00:00 +0000	2009-08-01 00:30:00 +0000	42.26729	-71.15329	KC's Pub	1284 Washington Street (Rte 53)	Weymouth	MA	02189	United States	-1			Blues	The Ten Foot Polecats at KC's Pub - Weymouth				
86910590	86910590-melissa-ferrick-and-catie-curtis	Melissa Ferrick And Catie Curtis	2009-08-01 19:30:00 +0000		42.64742	-71.30882	Boarding House Park	40 French St.	Lowell	MA	01852	United States	16	 $16 in advance / $20 day of concert	http://lowellsummermusic.org	Music	Melissa Ferrick And Catie Curtis				
86702171	86702171-tainted-love-80s-night	Tainted Love 80's Night	2009-08-01 20:00:00 +0000		42.09501	-71.2624	Showcase Live	23 Patriot Place	Foxboro	MA	02035	United States	12	 $12.00	http://showcaselive.com/	Rock	Tainted Love 80's Night				
85976014	85976014-tom-hanson-piano	Tom Hanson, Piano	2009-08-02 16:00:00 +0000		42.04378	-70.68882	Art Complex Museum	189 Alden St.	Duxbury	MA	02331	United States	0	 free	http://www.artcomplex.org/	Music	Tom Hanson	Tom Hanson		Pop/Rock	http://www.allmusic.com/cg/amg.dll?p=amg&sql=11:0nfwxqe5ldhe
87039312	87039312-new-england-spiritual-ensemble	New England Spiritual Ensemble	2009-08-02 16:00:00 +0000		42.37639	-71.12638	Longfellow National Historic Site	105 Brattle St.	Cambridge	MA		United States	0	 Free		Gospel	New England Spiritual Ensemble				
87039309	87039309-jazz-at-the-fort	Jazz at the Fort	2009-08-02 17:00:00 +0000	2009-08-02 19:00:00 +0000	42.3261	-71.09531	Highland Park	Fort Ave.	Roxbury	MA	02119	United States	0	 FREE		Music	Jazz at the Fort				
86955674	86955674-dream-theater	Dream Theater	2009-08-02 19:00:00 +0000		42.34819	-71.03693	Bank of America Pavilion	290 Northern Ave.	Boston	MA	02206	United States	-1		http://www.livenation.com/venue/getVenue/venueId/496	Music	Dream Theater	Dream Theater	Prog-Rock/ Art Rock|Hard Rock|Heavy Metal|Progressive Metal|Neo-Prog|Album Rock|Cerebral|Rousing|Dramatic|Theatrical|Aggressive|Complex|Energetic|Fiery|Indulgent|Brooding|Freewheeling|Ambitious|Volatile|Cathartic|Intense|Literate|Elaborate|Confident|Visceral|Nocturnal	Pop/Rock	http://www.allmusic.com/cg/amg.dll?p=amg&sql=11:h9fexqy5ldhe
86348178	86348178-the-b52s	The B-52s	2009-08-02 19:30:00 +0000		42.24027	-70.81356	South Shore Music Circus	130 Sohier St.	Cohasset	MA	02025	United States	44	 $44.75 - $60.75	http://themusiccircus.org	Pop	The B-52s				
86687328	86687328-the-guitar-project	The Guitar Project	2009-08-03 16:00:00 +0000	2009-08-03 19:30:00 +0000	42.33865	-71.22372	All Newton Music School	321 Chestnut St.	Newton	MA	02465	United States	550	 $550	http://www.allnewtonmusicschool.com	Education/Campus	The Guitar Project				
87039139	87039139-elma-lewis-playhouse-in-the-park-ashmont-hill	Elma Lewis Playhouse in the Park: Ashmont Hill	2009-08-04 17:00:00 +0000	2009-08-04 20:00:00 +0000	42.30347	-71.08534	Franklin Park Zoo	One Franklin Park Rd.	Boston	MA	02121	United States	0	 free	http://www.franklinparkzoo.org/	Gospel	Elma Lewis Playhouse in the Park				
87020942	87020942-eagles-of-death-metal	Eagles of Death Metal	2009-08-04 19:00:00 +0000		42.34739	-71.09572	House Of Blues	15 Lansdowne St.	Boston	MA	02215	United States	-1		http://www.hob.com/venues/clubvenues/boston/	Music	Eagles of Death Metal	Eagles of Death Metal	Hard Rock|Garage Punk|Alternative Pop/ Rock|Rowdy|Volatile|Cathartic|Reckless|Rebellious|Aggressive|Brash|Irreverent|Indulgent|Fun|Raucous	Pop/Rock	http://www.allmusic.com/cg/amg.dll?p=amg&sql=11:wxfuxqwaldse
87020914	87020914-sugar-ray	Sugar Ray	2009-08-04 19:00:00 +0000		42.35163	-71.11925	Paradise Rock Club	967 Commonwealth Ave.	Boston	MA	02215	United States	-1		http://www.thedise.com/	Music	Sugar Ray	Sugar Ray	Alternative Pop/ Rock|Funk Metal|Post-Grunge|Ska-Punk|Pop/Rock|Adult Alternative Pop/ Rock|Swaggering|Relaxed|Party/ Celebratory|Confident|Rollicking|Freewheeling|Fun|Irreverent|Rambunctious|Happy|Aggressive|Playful|Boisterous|Hedonistic|Energetic|Exuberant|Amiable/ Good-Natured	Pop/Rock	http://www.allmusic.com/cg/amg.dll?p=amg&sql=11:hjfqxqehldae
87021142	87021142-jason-mraz	Jason Mraz	2009-08-04 19:00:00 +0000		42.34819	-71.03693	Bank of America Pavilion	290 Northern Ave.	Boston	MA	02206	United States	-1		http://www.livenation.com/venue/getVenue/venueId/496	Music	Jason Mraz	Jason Mraz	Adult Alternative Pop/ Rock|Alternative Singer/ Songwriter|Contemporary Singer/ Songwriter|Pop/Rock|Freewheeling|Irreverent|Summery|Playful|Witty|Whimsical|Uplifting|Sweet|Slick|Romantic|Reflective|Indulgent|Happy|Exuberant|Elaborate|Confident|Amiable/ Good-Natured|Laid-Back/ Mellow|Lively|Wry	Pop/Rock	http://www.allmusic.com/cg/amg.dll?p=amg&sql=11:axfoxqw0ldhe
86947510	86947510-scott-h-biram	Scott H Biram	2009-08-04 20:00:00 +0000		42.36393	-71.10122	Middle East Club	472 Massachusetts Ave.	Cambridge	MA	02139	United States	10	 $10.00	http://www.mideastclub.com/	Alternative	Scott H Biram	Scott H. Biram	Alternative Country-Rock|Blues-Rock|Humorous|Volatile|Rousing|Fiery|Confident|Boisterous|Aggressive|Energetic|Freewheeling|Exuberant|Confrontational|Brash	Pop/Rock	http://www.allmusic.com/cg/amg.dll?p=amg&sql=11:ajfwxqraldke
87039074	87039074-harborwalk-shuffle	HarborWalk Shuffle	2009-08-06 18:00:00 +0000		42.3524	-71.0447	Institute of Contemporary Art/Boston	100 Northern Ave.	Boston	MA	02210	United States	0	 free		Music	HarborWalk Shuffle				
86777768	86777768-lisa-marie-with-the-workingmans-band	Lisa Marie with the Workingman's Band	2009-08-07 19:00:00 +0000		42.46211	-71.3498	Concords Colonial Inn	48 Monument Square	Concord	MA	01742	United States	0	 none	http://www.concordscolonialinn.com	Blues	Lisa Marie 				
86913774	86913774-2nd-annual-i-freakin-love-the-80s-cruise	2nd Annual &amp;quot;I Freakin' Love the 80s Cruise&amp;quot;	2009-08-07 19:15:00 +0000	2009-08-07 23:00:00 +0000	42.35597	-71.04968	Mass Bay Lines	60 Rowes Wharf	Boston	MA	02110	United States	25	 $25	http://www.massbaylines.com	Music	2nd Annual 				
86988964	86988964-zach-deputy-concert-cruise	Zach Deputy - Concert Cruise	2009-08-07 19:15:00 +0000		42.35863	-71.0567	Mass Bay Lines MV Freedom	depart Rowes Wharf	Boston	MA	02297	United States	25	 $25		Music	Zach Deputy - Concert Cruise				
86910594	86910594-dar-williams	Dar Williams	2009-08-07 19:30:00 +0000		42.64742	-71.30882	Boarding House Park	40 French St.	Lowell	MA	01852	United States	18	 $18 in advance / $25 day of concert	http://lowellsummermusic.org	Music	Dar Williams	Dar Williams	Adult Alternative Pop/ Rock|Alternative Folk|Contemporary Singer/ Songwriter|Autumnal|Wry|Ironic|Literate|Organic|Poignant|Intimate|Melancholy|Earnest|Cynical/ Sarcastic|Cheerful|Bittersweet|Irreverent|Gentle|Reflective|Carefree|Quirky|Guitar|Vocals	Folk	http://www.allmusic.com/cg/amg.dll?p=amg&sql=11:wxftxqq5ldse
87036205	87036205-wavelengths-presented-by-icaboston-and-world-musiccrasharts	Wavelengths presented by ICA/Boston and World Music/CRASHarts	2009-08-07 19:30:00 +0000		42.3524	-71.0447	Institute of Contemporary Art/Boston	100 Northern Ave.	Boston	MA	02210	United States	25	 $25, $20 for members		Alternative	Wavelengths presented by ICA				
86859849	86859849-john-legend	John Legend	2009-08-07 19:30:00 +0000		42.34819	-71.03693	Bank of America Pavilion	290 Northern Ave.	Boston	MA	02206	United States	-1		http://www.livenation.com/venue/getVenue/venueId/496	Music	John Legend	John Legend	Contemporary R&B|Neo-Soul|Pop|Sentimental|Amiable/ Good-Natured|Carefree|Confident|Intimate|Sophisticated|Soothing|Swaggering|Smooth|Delicate|Reflective|Passionate|Gentle|Sensual|Exuberant|Stylish|Earnest|Romantic|Laid-Back/ Mellow|Playful|Vocals|Keyboards	R&B	http://www.allmusic.com/cg/amg.dll?p=amg&sql=11:jcfqxqtald6e
86875027	86875027-love-electric-prunes	Love, Electric Prunes	2009-08-07 20:00:00 +0000		42.36393	-71.10122	Middle East Club	472 Massachusetts Ave.	Cambridge	MA	02139	United States	25	 $25.00	http://www.mideastclub.com/	Alternative	Love	Love	Psychedelic|Garage Rock|Folk-Rock|Baroque Pop|Searching|Brooding|Theatrical|Autumnal|Cathartic|Fiery|Restrained|Quirky|Ambitious|Lush|Tense/Anxious|Urgent|Pastoral|Bravado|Freewheeling|Confident|Bittersweet|Atmospheric|Yearning|Reflective|Rambunctious	Pop/Rock	http://www.allmusic.com/cg/amg.dll?p=amg&sql=11:fifoxqe5ldde
86264789	86264789-kc-the-sunshine-band	KC &amp;amp; the Sunshine Band	2009-08-07 20:00:00 +0000		42.24027	-70.81356	South Shore Music Circus	130 Sohier St.	Cohasset	MA	02025	United States	43	 $43.25 - $59.25	http://themusiccircus.org	Pop	KC 				
86640088	86640088-pat-benatar-with-blondie	Pat Benatar with Blondie	2009-08-08 19:00:00 +0000		42.34819	-71.03693	Bank of America Pavilion	290 Northern Ave.	Boston	MA	02206	United States	-1		http://www.livenation.com/venue/getVenue/venueId/496	Music	Pat Benatar 				
86910740	86910740-the-derek-trucks-band	The Derek Trucks Band	2009-08-08 19:30:00 +0000		42.64742	-71.30882	Boarding House Park	40 French St.	Lowell	MA	01852	United States	27	 $27 in advance / $35 day of concert	http://lowellsummermusic.org	Music	The Derek Trucks Band	The Derek Trucks Band	Blues-Rock	Pop/Rock	http://www.allmusic.com/cg/amg.dll?p=amg&sql=11:dpfixqrkldje
86572393	86572393-the-edwin-mccain-band	The Edwin Mccain Band	2009-08-08 20:00:00 +0000		42.09501	-71.2624	Showcase Live	23 Patriot Place	Foxboro	MA	02035	United States	25	 $25.00	http://showcaselive.com/	Rock	The Edwin Mccain Band	Edwin McCain Band		Pop/Rock	http://www.allmusic.com/cg/amg.dll?p=amg&sql=11:0pfrxqrkld6e
87039026	87039026-jonny-lang	Jonny Lang	2009-08-09 19:30:00 +0000		42.24027	-70.81356	South Shore Music Circus	130 Sohier St.	Cohasset	MA	02025	United States	36	 $36.75 - $52.75	http://themusiccircus.org	Jazz	Jonny Lang	Jonny Lang	Modern Electric Blues|Blues-Rock|Contemporary Blues|Theatrical|Exuberant|Earthy|Amiable/ Good-Natured|Stylish|Party/ Celebratory|Rowdy|Playful|Boisterous|Passionate|Humorous|Energetic|Guitar|Vocals	Pop/Rock	http://www.allmusic.com/cg/amg.dll?p=amg&sql=11:3ifyxq9hldje
87038248	87038248-playhouse-in-the-park-andre-ward	Playhouse in the Park: Andre Ward	2009-08-11 18:00:00 +0000	2009-08-11 20:30:00 +0000	42.30702	-71.09322	Franklin Park Playstead	Pierpont Road	Boston	MA	02121	United States	0	 free	http://www.franklinparkcoalition.org	Jazz	Playhouse in the Park				
87084827	87084827-peter-white-mindi-abair	Peter White &amp;amp; Mindi Abair	2009-08-11 22:00:00 +0000		42.36165	-71.11788	Scullers Jazz Club	400 Soldiers Field Rd.	Boston	MA	02134	United States	25	 $25	http://www.scullersjazz.com/	Jazz	Peter White 				
87036243	87036243-colors-and-chords-kids-workshop-with-the-bergonzi-quartet	Colors and Chords Kids Workshop with The Bergonzi Quartet	2009-08-12 10:00:00 +0000	2009-08-12 12:00:00 +0000	42.36378	-71.16622	Arsenal Center for the Arts	321 Arsenal St.	Watertown	MA	02472	United States	-2	 Admission is free with pre-registration. 	http://www.arsenalarts.org	Classical	Colors and Chords Kids Workshop 				
87036528	87036528-the-bergonzi-quartet	The Bergonzi Quartet	2009-08-13 11:00:00 +0000		42.36378	-71.16622	Arsenal Center for the Arts	321 Arsenal St.	Watertown	MA	02472	United States	-2	 Tickets $26, $21 for Arsenal members and $13 students	http://www.arsenalarts.org	Classical	The Bergonzi Quartet	Bergonzi Quartet		Chamber Music	http://www.allmusic.com/cg/amg.dll?p=amg&sql=41:118371
87038197	87038197-harborwalk-shuffle	HarborWalk Shuffle	2009-08-13 18:00:00 +0000		42.3524	-71.0447	Institute of Contemporary Art/Boston	100 Northern Ave.	Boston	MA	02210	United States	0	 free		Music	HarborWalk Shuffle				
86702273	86702273-oar	O.A.R	2009-08-13 19:00:00 +0000		42.34819	-71.03693	Bank of America Pavilion	290 Northern Ave.	Boston	MA	02206	United States	-1		http://www.livenation.com/venue/getVenue/venueId/496	Music	O.A.R	O.A.R.	Jam Bands|Alternative Pop/ Rock|Adult Alternative Pop/ Rock|Party/ Celebratory|Earnest|Freewheeling|Exuberant|Reflective|Energetic|Amiable/ Good-Natured|Yearning|Lush|Fun|Playful|Sweet|Sensual|Organic|Earthy|Summery|Carefree	Pop/Rock	http://www.allmusic.com/cg/amg.dll?p=amg&sql=11:fxfwxq9kldfe
86913775	86913775-backseat-lovers-3rd-annual-pearl-jam-concert-cruise	Backseat Lover's 3rd Annual Pearl Jam Concert Cruise	2009-08-14 19:15:00 +0000	2009-08-14 23:00:00 +0000	42.35597	-71.04968	Mass Bay Lines	60 Rowes Wharf	Boston	MA	02110	United States	25	 $25	http://www.massbaylines.com	Music	Backseat Lover's 3rd Annual Pearl Jam Concert Cruise				
86910753	86910753-jakob-dylan-and-the-wallflowers	Jakob Dylan And The Wallflowers	2009-08-14 19:30:00 +0000		42.64742	-71.30882	Boarding House Park	40 French St.	Lowell	MA	01852	United States	26	 $26 in advance / $30 day of concert	http://lowellsummermusic.org	Music	Jakob Dylan And The Wallflowers				
87084787	87084787-charnett-moffett	Charnett Moffett	2009-08-14 20:00:00 +0000		42.36165	-71.11788	Scullers Jazz Club	400 Soldiers Field Rd.	Boston	MA	02134	United States	25	 $25	http://www.scullersjazz.com/	Jazz	Charnett Moffett	Charnett Moffett	Post-Bop|Romantic|Sensual|Stylish|Sophisticated|Reflective|Sexy|Wistful|Soothing|Gentle|Refined/ Mannered|Intimate|Literate|Cerebral|Elegant|Nocturnal|Sentimental|Bass	Jazz	http://www.allmusic.com/cg/amg.dll?p=amg&sql=11:hifrxqtgldse
85726233	85726233-the-young-dubliners	The Young Dubliners	2009-08-14 20:00:00 +0000		42.09501	-71.2624	Showcase Live	23 Patriot Place	Foxboro	MA	02035	United States	15	 $15.00	http://showcaselive.com/	Rock	The Young Dubliners	The Young Dubliners	Adult Alternative Pop/ Rock|Celtic Folk|Celtic Rock|Autumnal|Literate|Reflective|Wistful|Earnest	Pop/Rock	http://www.allmusic.com/cg/amg.dll?p=amg&sql=11:jxfrxq9gld0e
86289600	86289600-kings-x	King's X	2009-08-14 21:00:00 +0000		42.36066	-71.05482	Hard Rock Cafe Boston	22-24 Clinton St.	Boston	MA	02109	United States	-1		http://www.hardrock.com/locations/cafes3/cafes.aspx?LocationID=101&amp;MenuID=15&amp;MIBEnumID=3	Music	King's X	King's X	Hard Rock|Prog-Rock/ Art Rock|Heavy Metal|Progressive Metal|Christian Rock|Intense|Spiritual|Confrontational|Theatrical|Tense/Anxious|Reverent|Dramatic|Aggressive|Visceral|Volatile	Pop/Rock	http://www.allmusic.com/cg/amg.dll?p=amg&sql=11:jifixqe5ldse
85623329	85623329-6th-annual-new-england-country-music-festival-featuring-kenny-chesney	6th Annual New England Country Music Festival featuring Kenny Chesney	2009-08-15 16:00:00 +0000		42.09589	-71.26333	Gillette Stadium	One Patriot Place	Foxboro	MA	02035	United States	44	 $44.50 - $99.50	http://www.gillettestadium.com/	Country	6th Annual New England Country Music Festival 				
85965394	85965394-an-evening-with-tony-bennett	An Evening with Tony Bennett	2009-08-15 19:00:00 +0000		42.24027	-70.81356	South Shore Music Circus	130 Sohier St.	Cohasset	MA	02025	United States	68	 $68.25 - $84.25	http://themusiccircus.org	Pop	An Evening 				
86910759	86910759-entrain	Entrain	2009-08-15 19:30:00 +0000		42.64742	-71.30882	Boarding House Park	40 French St.	Lowell	MA	01852	United States	16	 $16 in advance / $20 day of concert	http://lowellsummermusic.org	Music	Entrain	Entrain	Jam Bands|Ethnic Fusion|Party/ Celebratory|Earthy|Organic|Laid-Back/ Mellow|Energetic	Pop/Rock	http://www.allmusic.com/cg/amg.dll?p=amg&sql=11:wbfyxqrjldae
